id,symbol,timestamp,side,pnl,status
2397,MES,2023-01-02 02:26:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.87}",0.0,FILLED
2398,MES,2023-01-02 02:27:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.85}",0.0,FILLED
2399,MES,2023-01-02 02:28:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.21}",0.0,FILLED
2400,MES,2023-01-02 02:29:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.23}",0.0,FILLED
2401,MES,2023-01-02 02:30:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.78}",0.0,FILLED
2402,MES,2023-01-02 02:31:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.78}",0.0,FILLED
2403,MES,2023-01-02 02:32:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.29}",0.0,FILLED
2404,MES,2023-01-02 02:33:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.21}",0.0,FILLED
2405,MES,2023-01-02 02:34:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.17}",0.0,FILLED
2406,MES,2023-01-02 02:35:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.09}",0.0,FILLED
2407,MES,2023-01-02 02:36:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.15}",0.0,FILLED
2408,MES,2023-01-02 02:37:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.19}",0.0,FILLED
2409,MES,2023-01-02 02:38:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.7}",0.0,FILLED
2410,MES,2023-01-02 02:39:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.79}",0.0,FILLED
2411,MES,2023-01-02 02:40:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.7}",0.0,FILLED
2412,MES,2023-01-02 02:41:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.2}",0.0,FILLED
2413,MES,2023-01-02 02:42:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.17}",0.0,FILLED
2414,MES,2023-01-02 02:43:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.74}",0.0,FILLED
2415,MES,2023-01-02 02:44:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.24}",0.0,FILLED
2416,MES,2023-01-02 02:45:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.86}",0.0,FILLED
2417,MES,2023-01-02 02:46:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.77}",0.0,FILLED
2418,MES,2023-01-02 02:47:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.16}",0.0,FILLED
2419,MES,2023-01-02 02:48:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.08}",0.0,FILLED
2420,MES,2023-01-02 02:49:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.17}",0.0,FILLED
2421,MES,2023-01-02 02:50:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.78}",0.0,FILLED
2422,MES,2023-01-02 02:51:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.25}",0.0,FILLED
2423,MES,2023-01-02 02:52:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.83}",0.0,FILLED
2424,MES,2023-01-02 02:53:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.81}",0.0,FILLED
2425,MES,2023-01-02 02:54:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.23}",0.0,FILLED
2426,MES,2023-01-02 02:55:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.27}",0.0,FILLED
2427,MES,2023-01-02 02:56:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.75}",0.0,FILLED
2428,MES,2023-01-02 02:57:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.1}",0.0,FILLED
2429,MES,2023-01-02 02:58:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.19}",0.0,FILLED
2430,MES,2023-01-02 02:59:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.83}",0.0,FILLED
2431,MES,2023-01-02 03:00:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.21}",0.0,FILLED
2432,MES,2023-01-02 03:01:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.16}",0.0,FILLED
2433,MES,2023-01-02 03:02:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.17}",0.0,FILLED
2434,MES,2023-01-02 03:03:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.73}",0.0,FILLED
2435,MES,2023-01-02 03:04:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.78}",0.0,FILLED
2436,MES,2023-01-02 03:05:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.85}",0.0,FILLED
2437,MES,2023-01-02 03:06:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.19}",0.0,FILLED
2438,MES,2023-01-02 03:07:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.27}",0.0,FILLED
2439,MES,2023-01-02 03:08:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.77}",0.0,FILLED
2440,MES,2023-01-02 03:09:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.21}",0.0,FILLED
2441,MES,2023-01-02 03:10:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.78}",0.0,FILLED
2442,MES,2023-01-02 03:11:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.21}",0.0,FILLED
2443,MES,2023-01-02 03:12:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.83}",0.0,FILLED
2444,MES,2023-01-02 03:13:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.78}",0.0,FILLED
2445,MES,2023-01-02 03:14:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.87}",0.0,FILLED
2446,MES,2023-01-02 03:15:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.74}",0.0,FILLED
2447,MES,2023-01-02 03:16:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.1}",0.0,FILLED
2448,MES,2023-01-02 03:17:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.79}",0.0,FILLED
2449,MES,2023-01-02 03:18:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.15}",0.0,FILLED
2450,MES,2023-01-02 03:19:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.83}",0.0,FILLED
2451,MES,2023-01-02 03:20:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.2}",0.0,FILLED
2452,MES,2023-01-02 03:21:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.25}",0.0,FILLED
2453,MES,2023-01-02 03:22:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.72}",0.0,FILLED
2454,MES,2023-01-02 03:23:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.24}",0.0,FILLED
2455,MES,2023-01-02 03:24:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.86}",0.0,FILLED
2456,MES,2023-01-02 03:25:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.83}",0.0,FILLED
2457,MES,2023-01-02 03:26:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.81}",0.0,FILLED
2458,MES,2023-01-02 03:27:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.22}",0.0,FILLED
2459,MES,2023-01-02 03:28:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.15}",0.0,FILLED
2460,MES,2023-01-02 03:29:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.78}",0.0,FILLED
2461,MES,2023-01-02 03:30:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.81}",0.0,FILLED
2462,MES,2023-01-02 03:31:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.79}",0.0,FILLED
2463,MES,2023-01-02 03:32:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.21}",0.0,FILLED
2464,MES,2023-01-02 03:33:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.14}",0.0,FILLED
2465,MES,2023-01-02 03:34:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.12}",0.0,FILLED
2466,MES,2023-01-02 03:35:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.14}",0.0,FILLED
2467,MES,2023-01-02 03:36:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.21}",0.0,FILLED
2468,MES,2023-01-02 03:37:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.8}",0.0,FILLED
2469,MES,2023-01-02 03:38:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.82}",0.0,FILLED
2470,MES,2023-01-02 03:39:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.86}",0.0,FILLED
2471,MES,2023-01-02 03:40:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.82}",0.0,FILLED
2472,MES,2023-01-02 03:41:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.24}",0.0,FILLED
2473,MES,2023-01-02 03:42:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.18}",0.0,FILLED
2474,MES,2023-01-02 03:43:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.13}",0.0,FILLED
2475,MES,2023-01-02 03:44:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.68}",0.0,FILLED
2476,MES,2023-01-02 03:45:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.18}",0.0,FILLED
2477,MES,2023-01-02 03:46:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.7}",0.0,FILLED
2478,MES,2023-01-02 03:47:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.14}",0.0,FILLED
2479,MES,2023-01-02 03:48:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.23}",0.0,FILLED
2480,MES,2023-01-02 03:49:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.15}",0.0,FILLED
2481,MES,2023-01-02 03:50:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.8}",0.0,FILLED
2482,MES,2023-01-02 03:51:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.16}",0.0,FILLED
2483,MES,2023-01-02 03:52:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.82}",0.0,FILLED
2484,MES,2023-01-02 03:53:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.21}",0.0,FILLED
2485,MES,2023-01-02 03:54:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.77}",0.0,FILLED
2486,MES,2023-01-02 03:55:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.25}",0.0,FILLED
2487,MES,2023-01-02 03:56:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.83}",0.0,FILLED
2488,MES,2023-01-02 03:57:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.77}",0.0,FILLED
2489,MES,2023-01-02 03:58:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.2}",0.0,FILLED
2490,MES,2023-01-02 03:59:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.8}",0.0,FILLED
2491,MES,2023-01-02 04:00:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.11}",0.0,FILLED
2492,MES,2023-01-02 04:01:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.1}",0.0,FILLED
2493,MES,2023-01-02 04:02:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.07}",0.0,FILLED
2494,MES,2023-01-02 04:03:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.06}",0.0,FILLED
2495,MES,2023-01-02 04:04:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.05}",0.0,FILLED
2496,MES,2023-01-02 04:05:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.09}",0.0,FILLED
2497,MES,2023-01-02 04:06:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.77}",0.0,FILLED
2498,MES,2023-01-02 04:07:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.08}",0.0,FILLED
2499,MES,2023-01-02 04:08:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.12}",0.0,FILLED
2500,MES,2023-01-02 04:09:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.08}",0.0,FILLED
2501,MES,2023-01-02 04:10:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.09}",0.0,FILLED
2502,MES,2023-01-02 04:11:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.15}",0.0,FILLED
2503,MES,2023-01-02 04:12:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.76}",0.0,FILLED
2504,MES,2023-01-02 04:13:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.17}",0.0,FILLED
2505,MES,2023-01-02 04:14:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.86}",0.0,FILLED
2506,MES,2023-01-02 04:15:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.24}",0.0,FILLED
2507,MES,2023-01-02 04:16:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.84}",0.0,FILLED
2508,MES,2023-01-02 04:17:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.71}",0.0,FILLED
2509,MES,2023-01-02 04:18:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.18}",0.0,FILLED
2510,MES,2023-01-02 04:19:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.13}",0.0,FILLED
2511,MES,2023-01-02 04:20:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.07}",0.0,FILLED
2512,MES,2023-01-02 04:21:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.1}",0.0,FILLED
2513,MES,2023-01-02 04:22:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.17}",0.0,FILLED
2514,MES,2023-01-02 04:23:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.74}",0.0,FILLED
2515,MES,2023-01-02 04:24:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.1}",0.0,FILLED
2516,MES,2023-01-02 04:25:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.15}",0.0,FILLED
2517,MES,2023-01-02 04:26:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.82}",0.0,FILLED
2518,MES,2023-01-02 04:27:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.24}",0.0,FILLED
2519,MES,2023-01-02 04:28:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.16}",0.0,FILLED
2520,MES,2023-01-02 04:29:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.79}",0.0,FILLED
2521,MES,2023-01-02 04:30:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.17}",0.0,FILLED
2522,MES,2023-01-02 04:31:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.8}",0.0,FILLED
2523,MES,2023-01-02 04:32:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.25}",0.0,FILLED
2524,MES,2023-01-02 04:33:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.77}",0.0,FILLED
2525,MES,2023-01-02 04:34:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.2}",0.0,FILLED
2526,MES,2023-01-02 04:35:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.88}",0.0,FILLED
2527,MES,2023-01-02 04:36:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.91}",0.0,FILLED
2528,MES,2023-01-02 04:37:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.28}",0.0,FILLED
2529,MES,2023-01-02 04:38:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.86}",0.0,FILLED
2530,MES,2023-01-02 04:39:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.95}",0.0,FILLED
2531,MES,2023-01-02 04:40:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.87}",0.0,FILLED
2532,MES,2023-01-02 04:41:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.81}",0.0,FILLED
2533,MES,2023-01-02 04:42:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.78}",0.0,FILLED
2534,MES,2023-01-02 04:43:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.2}",0.0,FILLED
2535,MES,2023-01-02 04:44:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.22}",0.0,FILLED
2536,MES,2023-01-02 04:45:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.72}",0.0,FILLED
2537,MES,2023-01-02 04:46:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.19}",0.0,FILLED
2538,MES,2023-01-02 04:47:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.17}",0.0,FILLED
2539,MES,2023-01-02 04:48:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.76}",0.0,FILLED
2540,MES,2023-01-02 04:49:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.82}",0.0,FILLED
2541,MES,2023-01-02 04:50:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.18}",0.0,FILLED
2542,MES,2023-01-02 04:51:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.85}",0.0,FILLED
2543,MES,2023-01-02 04:52:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.74}",0.0,FILLED
2544,MES,2023-01-02 04:53:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.2}",0.0,FILLED
2545,MES,2023-01-02 04:54:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.19}",0.0,FILLED
2546,MES,2023-01-02 04:55:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.17}",0.0,FILLED
2547,MES,2023-01-02 04:56:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.16}",0.0,FILLED
2548,MES,2023-01-02 04:57:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.08}",0.0,FILLED
2549,MES,2023-01-02 04:58:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.16}",0.0,FILLED
2550,MES,2023-01-02 04:59:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.16}",0.0,FILLED
2551,MES,2023-01-02 05:00:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.12}",0.0,FILLED
2552,MES,2023-01-02 05:01:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.27}",0.0,FILLED
2553,MES,2023-01-02 05:02:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.81}",0.0,FILLED
2554,MES,2023-01-02 05:03:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.94}",0.0,FILLED
2555,MES,2023-01-02 05:04:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.92}",0.0,FILLED
2556,MES,2023-01-02 05:05:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.93}",0.0,FILLED
2557,MES,2023-01-02 05:06:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.93}",0.0,FILLED
2558,MES,2023-01-02 05:07:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.9}",0.0,FILLED
2559,MES,2023-01-02 05:08:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.91}",0.0,FILLED
2560,MES,2023-01-02 05:09:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.19}",0.0,FILLED
2561,MES,2023-01-02 05:10:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.09}",0.0,FILLED
2562,MES,2023-01-02 05:11:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.24}",0.0,FILLED
2563,MES,2023-01-02 05:12:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.72}",0.0,FILLED
2564,MES,2023-01-02 05:13:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.75}",0.0,FILLED
2565,MES,2023-01-02 05:14:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.2}",0.0,FILLED
2566,MES,2023-01-02 05:15:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.88}",0.0,FILLED
2567,MES,2023-01-02 05:16:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.78}",0.0,FILLED
2568,MES,2023-01-02 05:17:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.13}",0.0,FILLED
2569,MES,2023-01-02 05:18:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.75}",0.0,FILLED
2570,MES,2023-01-02 05:19:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.16}",0.0,FILLED
2571,MES,2023-01-02 05:20:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.84}",0.0,FILLED
2572,MES,2023-01-02 05:21:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.86}",0.0,FILLED
2573,MES,2023-01-02 05:22:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.17}",0.0,FILLED
2574,MES,2023-01-02 05:23:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.8}",0.0,FILLED
2575,MES,2023-01-02 05:24:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.24}",0.0,FILLED
2576,MES,2023-01-02 05:25:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.77}",0.0,FILLED
2577,MES,2023-01-02 05:26:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.21}",0.0,FILLED
2578,MES,2023-01-02 05:27:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.13}",0.0,FILLED
2579,MES,2023-01-02 05:28:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.11}",0.0,FILLED
2580,MES,2023-01-02 05:29:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.13}",0.0,FILLED
2581,MES,2023-01-02 05:30:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.67}",0.0,FILLED
2582,MES,2023-01-02 05:31:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.16}",0.0,FILLED
2583,MES,2023-01-02 05:32:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.13}",0.0,FILLED
2584,MES,2023-01-02 05:33:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.1}",0.0,FILLED
2585,MES,2023-01-02 05:34:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.13}",0.0,FILLED
2586,MES,2023-01-02 05:35:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.78}",0.0,FILLED
2587,MES,2023-01-02 05:36:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.83}",0.0,FILLED
2588,MES,2023-01-02 05:37:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.71}",0.0,FILLED
2589,MES,2023-01-02 05:38:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.23}",0.0,FILLED
2590,MES,2023-01-02 05:39:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.77}",0.0,FILLED
2591,MES,2023-01-02 05:40:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.91}",0.0,FILLED
2592,MES,2023-01-02 05:41:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.88}",0.0,FILLED
2593,MES,2023-01-02 05:42:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.26}",0.0,FILLED
2594,MES,2023-01-02 05:43:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.88}",0.0,FILLED
2595,MES,2023-01-02 05:44:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.19}",0.0,FILLED
2596,MES,2023-01-02 05:45:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.83}",0.0,FILLED
2597,MES,2023-01-02 05:46:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.18}",0.0,FILLED
2598,MES,2023-01-02 05:47:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.74}",0.0,FILLED
2599,MES,2023-01-02 05:48:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.17}",0.0,FILLED
2600,MES,2023-01-02 05:49:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.74}",0.0,FILLED
2601,MES,2023-01-02 05:50:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.13}",0.0,FILLED
2602,MES,2023-01-02 05:51:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.15}",0.0,FILLED
2603,MES,2023-01-02 05:52:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.07}",0.0,FILLED
2604,MES,2023-01-02 05:53:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.8}",0.0,FILLED
2605,MES,2023-01-02 05:54:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.8}",0.0,FILLED
2606,MES,2023-01-02 05:55:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.22}",0.0,FILLED
2607,MES,2023-01-02 05:56:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.73}",0.0,FILLED
2608,MES,2023-01-02 05:57:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.18}",0.0,FILLED
2609,MES,2023-01-02 05:58:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.18}",0.0,FILLED
2610,MES,2023-01-02 05:59:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.77}",0.0,FILLED
2611,MES,2023-01-02 06:00:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.83}",0.0,FILLED
2612,MES,2023-01-02 06:01:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.76}",0.0,FILLED
2613,MES,2023-01-02 06:02:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.14}",0.0,FILLED
2614,MES,2023-01-02 06:03:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.75}",0.0,FILLED
2615,MES,2023-01-02 06:04:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.13}",0.0,FILLED
2616,MES,2023-01-02 06:05:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.21}",0.0,FILLED
2617,MES,2023-01-02 06:06:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.81}",0.0,FILLED
2618,MES,2023-01-02 06:07:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.18}",0.0,FILLED
2619,MES,2023-01-02 06:08:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.16}",0.0,FILLED
2620,MES,2023-01-02 06:09:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.9}",0.0,FILLED
2621,MES,2023-01-02 06:10:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.92}",0.0,FILLED
2622,MES,2023-01-02 06:11:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.86}",0.0,FILLED
2623,MES,2023-01-02 06:12:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.93}",0.0,FILLED
2624,MES,2023-01-02 06:13:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.97}",0.0,FILLED
2625,MES,2023-01-02 06:14:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.91}",0.0,FILLED
2626,MES,2023-01-02 06:15:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.3}",0.0,FILLED
2627,MES,2023-01-02 06:16:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.84}",0.0,FILLED
2628,MES,2023-01-02 06:17:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.21}",0.0,FILLED
2629,MES,2023-01-02 06:18:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.72}",0.0,FILLED
2630,MES,2023-01-02 06:19:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.14}",0.0,FILLED
2631,MES,2023-01-02 06:20:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.16}",0.0,FILLED
2632,MES,2023-01-02 06:21:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.77}",0.0,FILLED
